BACKFILL cmu1exudi006ef62247azw9nf 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--21-3" | sach=BACKFILLSOCUDONORDCS2213 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exudg006df622uhh2vge6(ORDCS2213D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exueg006vf622anj6bmj9 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--21-4" | sach=BACKFILLSOCUDONORDCS2214 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exued006uf622g1koqk3d(ORDCS2214D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exueb006sf622vrqo7o0s 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--21-7" | sach=BACKFILLSOCUDONORDCS2217 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exue8006rf622h0sd8eg1(ORDCS2217D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exue5006pf622d6bi0nj9 5600000 | memo="Backfill sổ cũ · đơn ORD--CS1--17-4" | sach=BACKFILLSOCUDONORDCS1174 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exue2006of6227gwjsglw(ORDCS1174D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exudx006lf6229kqi0n8r 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--23-6" | sach=BACKFILLSOCUDONORDCS1236 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exudu006kf622nixrwfp5(ORDCS1236D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuev0073f6225yl6m0k5 2600000 | memo="Backfill sổ cũ · đơn ORD--CS2--22-3" | sach=BACKFILLSOCUDONORDCS2223 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuer0072f6220ajio0pp(ORDCS2223D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exueo0070f622rfq5f9ce 1320000 | memo="Backfill sổ cũ · đơn ORD--CS2--21-6" | sach=BACKFILLSOCUDONORDCS2216 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuel006zf6226ihmcorn(ORDCS2216D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuf60079f622t4obl8bs 4420000 | memo="Backfill sổ cũ · đơn ORD--CS2--22-6" | sach=BACKFILLSOCUDONORDCS2226 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuf30078f622mbb82jnu(ORDCS2226D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuf00076f622nb2gxv7i 3120000 | memo="Backfill sổ cũ · đơn ORD--CS1--26-5" | sach=BACKFILLSOCUDONORDCS1265 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuex0075f6222zi6hsmi(ORDCS1265D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exufc007cf6227a906su2 2640000 | memo="Backfill sổ cũ · đơn ORD-CS1--23-12" | sach=BACKFILLSOCUDONORDCS12312 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuf9007bf6226d177s31(ORDCS12312D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exufh007ff622buhlf6mw 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--23-9" | sach=BACKFILLSOCUDONORDCS1239 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exufe007ef622ffr1wbke(ORDCS1239D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exufp007if62286xkoqfc 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--23-7" | sach=BACKFILLSOCUDONORDCS1237 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exufk007hf6222oxxa01l(ORDCS1237D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exufx007lf622te2hd23v 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--21-5" | sach=BACKFILLSOCUDONORDCS2215 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exufu007kf622xaq1l65l(ORDCS2215D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exugl007yf622te87wj98 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--16-2" | sach=BACKFILLSOCUDONORDCS2162 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exugi007xf622u2crhbmj(ORDCS2162D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exug4007pf622gezaxddk 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--23-4" | sach=BACKFILLSOCUDONORDCS1234 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exug1007of622hf7rnpkh(ORDCS1234D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuga007sf622z7k8zjmi 1320000 | memo="Backfill sổ cũ · đơn ORD--CS2--16-3" | sach=BACKFILLSOCUDONORDCS2163 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exug7007rf622nw0zcma6(ORDCS2163D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exugf007vf622hafnb0qc 4320000 | memo="Backfill sổ cũ · đơn ORD--CS2--23-1" | sach=BACKFILLSOCUDONORDCS2231 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exugd007uf6221n6klgip(ORDCS2231D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exugr0082f622x4bfngyo 2200000 | memo="Backfill sổ cũ · đơn ORD--CS2--16-1" | sach=BACKFILLSOCUDONORDCS2161 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exugp0081f622dzlbbbw1(ORDCS2161D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuh10088f622hdescru1 4080000 | memo="Backfill sổ cũ · đơn ORD--CS2--23-4" | sach=BACKFILLSOCUDONORDCS2234 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exugy0087f62213g1fnoh(ORDCS2234D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exugw0085f622i0j6skyu 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--18-3" | sach=BACKFILLSOCUDONORDCS1183 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exugt0084f622ricbgsji(ORDCS1183D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuh6008bf622v21ftpu2 3740000 | memo="Backfill sổ cũ · đơn ORD--CS1--18-7" | sach=BACKFILLSOCUDONORDCS1187 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuh3008af6224mktmjte(ORDCS1187D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuhp008lf6221mv55j2d 4320000 | memo="Backfill sổ cũ · đơn ORD--CS2--23-9" | sach=BACKFILLSOCUDONORDCS2239 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuhn008kf6221rydou4u(ORDCS2239D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuhk008if6222p7isn3v 4180000 | memo="Backfill sổ cũ · đơn ORD--CS2--16-6" | sach=BACKFILLSOCUDONORDCS2166 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuhi008hf622btp73fa0(ORDCS2166D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuhf008ff6220gsd6027 4800000 | memo="Backfill sổ cũ · đơn ORD--CS2--23-7" | sach=BACKFILLSOCUDONORDCS2237 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuhc008ef6220y47joxi(ORDCS2237D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuhu008of622f4zlntvh 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--23-2" | sach=BACKFILLSOCUDONORDCS1232 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuhs008nf6220mjw95zo(ORDCS1232D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exui5008uf6224hiumzzn 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--19-4" | sach=BACKFILLSOCUDONORDCS1194 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exui3008tf622pwr8dphn(ORDCS1194D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuia008xf622motuqktz 4400000 | memo="Backfill sổ cũ · đơn ORD-CS1--23-11" | sach=BACKFILLSOCUDONORDCS12311 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exui8008wf62226sw1u5t(ORDCS12311D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuif0090f622v7sil8oj 4180000 | memo="Backfill sổ cũ · đơn ORD--CS1--19-2" | sach=BACKFILLSOCUDONORDCS1192 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuic008zf622qhvmbw0h(ORDCS1192D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuiq0096f6229shmqn6w 4800000 | memo="Backfill sổ cũ · đơn ORD--CS2--23-5" | sach=BACKFILLSOCUDONORDCS2235 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuin0095f622biijxt4v(ORDCS2235D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuil0093f622sz1b61lj 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--19-6" | sach=BACKFILLSOCUDONORDCS1196 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuii0092f6229aqtjiju(ORDCS1196D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuix0099f622ikxvcyhu 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--18-5" | sach=BACKFILLSOCUDONORDCS1185 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuis0098f622k13vt138(ORDCS1185D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuj3009df622p4ydbz4a 1320000 | memo="Backfill sổ cũ · đơn ORD--CS1--18-8" | sach=BACKFILLSOCUDONORDCS1188 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuj0009cf622vk2g6xb3(ORDCS1188D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuj8009gf622m8lpb5lm 3960000 | memo="Backfill sổ cũ · đơn ORD--CS1--19-3" | sach=BACKFILLSOCUDONORDCS1193 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuj5009ff622tls5rugv(ORDCS1193D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exujj009mf622tzlsiqua 4560000 | memo="Backfill sổ cũ · đơn ORD--CS2--23-3" | sach=BACKFILLSOCUDONORDCS2233 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exujh009lf622cc0f8d9u(ORDCS2233D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuje009jf622ctmvj1nb 2880000 | memo="Backfill sổ cũ · đơn ORD--CS2--23-2" | sach=BACKFILLSOCUDONORDCS2232 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exujb009if622vl1vdxf9(ORDCS2232D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exujy009sf6224ufcodfe 5200000 | memo="Backfill sổ cũ · đơn ORD--CS1--22-9" | sach=BACKFILLSOCUDONORDCS1229 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exujw009rf622xyusaeac(ORDCS1229D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuk3009vf6225atkeobd 4320000 | memo="Backfill sổ cũ · đơn ORD--CS2--23-8" | sach=BACKFILLSOCUDONORDCS2238 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuk0009uf6222twkmrvt(ORDCS2238D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exujt009pf622tmsm3zpa 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--19-9" | sach=BACKFILLSOCUDONORDCS1199 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exujm009of622uy3l3cxx(ORDCS1199D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exukd00a2f622ihf9e9gr 4800000 | memo="Backfill sổ cũ · đơn ORD-CS2--23-10" | sach=BACKFILLSOCUDONORDCS22310 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exukb00a1f622f6cdxbyc(ORDCS22310D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuk9009zf6221ihp86tg 3600000 | memo="Backfill sổ cũ · đơn ORD--CS2--17-5" | sach=BACKFILLSOCUDONORDCS2175 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuk6009yf622gac4ubmi(ORDCS2175D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exukj00a5f622etdhcz2q 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--18-3" | sach=BACKFILLSOCUDONORDCS2183 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exukg00a4f622fsm5s268(ORDCS2183D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuko00a8f6226dt125s9 4080000 | memo="Backfill sổ cũ · đơn ORD--CS2--23-6" | sach=BACKFILLSOCUDONORDCS2236 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exukl00a7f622xotwxvq6(ORDCS2236D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuks00abf622lldslw83 5200000 | memo="Backfill sổ cũ · đơn ORD--CS1--22-3" | sach=BACKFILLSOCUDONORDCS1223 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exukq00aaf622l3ckb2sc(ORDCS1223D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exukx00aef622yt6pf7gu 5200000 | memo="Backfill sổ cũ · đơn ORD-CS1--22-12" | sach=BACKFILLSOCUDONORDCS12212 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuku00adf622g1d4wk4c(ORDCS12212D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exule00anf6222bjkpfjc 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--16-5" | sach=BACKFILLSOCUDONORDCS2165 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exula00amf6223d1rmgma(ORDCS2165D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exul700akf622a47uqbdv 3960000 | memo="Backfill sổ cũ · đơn ORD--CS1--19-5" | sach=BACKFILLSOCUDONORDCS1195 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exul300ajf622x5gtxvq4(ORDCS1195D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exulq00atf62267b9d70e 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--21-4" | sach=BACKFILLSOCUDONORDCS1214 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuln00asf622cos593ro(ORDCS1214D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exulw00awf6221j0cukl5 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--16-4" | sach=BACKFILLSOCUDONORDCS2164 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exult00avf622z8tcuq4l(ORDCS2164D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exum300b0f622uu7i6pk8 1080000 | memo="Backfill sổ cũ · đơn ORD--CS2--17-2" | sach=BACKFILLSOCUDONORDCS2172 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exum000azf622iw4iotk7(ORDCS2172D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exulk00aqf622eq81s39t 1320000 | memo="Backfill sổ cũ · đơn ORD--CS1--27-3" | sach=BACKFILLSOCUDONORDCS1273 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exulh00apf6229r1q0wft(ORDCS1273D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exum900b3f622a8qu2pls 5200000 | memo="Backfill sổ cũ · đơn ORD--CS1--22-1" | sach=BACKFILLSOCUDONORDCS1221 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exum600b2f622cf8kcd3n(ORDCS1221D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exumu00bgf622x6ihorxa 3600000 | memo="Backfill sổ cũ · đơn ORD--CS2--17-8" | sach=BACKFILLSOCUDONORDCS2178 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exums00bff622hhmhcp3n(ORDCS2178D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exumo00bcf622k5mun5j5 3600000 | memo="Backfill sổ cũ · đơn ORD--CS2--17-6" | sach=BACKFILLSOCUDONORDCS2176 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exumm00bbf6229g6bozfs(ORDCS2176D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exumj00b9f622erkyrfof 5200000 | memo="Backfill sổ cũ · đơn ORD--CS1--22-7" | sach=BACKFILLSOCUDONORDCS1227 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exumg00b8f622bu7qysvj(ORDCS1227D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exumd00b6f622opz8vf5x 5200000 | memo="Backfill sổ cũ · đơn ORD--CS1--22-8" | sach=BACKFILLSOCUDONORDCS1228 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exumb00b5f62212wys8sw(ORDCS1228D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exun100bkf622m29dxqvu 3240000 | memo="Backfill sổ cũ · đơn ORD--CS2--17-4" | sach=BACKFILLSOCUDONORDCS2174 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exumz00bjf6228yhi1gnj(ORDCS2174D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exun500bnf6222upem27p 4680000 | memo="Backfill sổ cũ · đơn ORD--CS1--22-6" | sach=BACKFILLSOCUDONORDCS1226 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exun300bmf622i6b929q1(ORDCS1226D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuna00bqf622mqtmg8qu 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--27-4" | sach=BACKFILLSOCUDONORDCS1274 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exun800bpf62237stddia(ORDCS1274D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exung00btf622aecih29t 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--19-7" | sach=BACKFILLSOCUDONORDCS1197 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exund00bsf622k14tw5kp(ORDCS1197D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exunp00bxf6223wbc3hw8 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--19-8" | sach=BACKFILLSOCUDONORDCS1198 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exunm00bwf6226744lldr(ORDCS1198D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exunw00c1f622rvw00505 1320000 | memo="Backfill sổ cũ · đơn ORD--CS2--18-4" | sach=BACKFILLSOCUDONORDCS2184 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exunt00c0f622qrwrl9wa(ORDCS2184D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuo200c5f622g2rh0uk4 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--21-3" | sach=BACKFILLSOCUDONORDCS1213 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuo000c4f622l7gegulg(ORDCS1213D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuoa00cbf622wb4c5c9x 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--27-2" | sach=BACKFILLSOCUDONORDCS1272 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuo800caf6226zha4g5r(ORDCS1272D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuo600c8f622yb8g9rsc 4400000 | memo="Backfill sổ cũ · đơn ORD-CS1--27-10" | sach=BACKFILLSOCUDONORDCS12710 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuo400c7f622mfbsllva(ORDCS12710D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuoe00cef622e0o02h41 1680000 | memo="Backfill sổ cũ · đơn ORD--CS2--25-7" | sach=BACKFILLSOCUDONORDCS2257 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuoc00cdf6222s60o79r(ORDCS2257D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuos00cmf6229dy1t46j 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--21-1" | sach=BACKFILLSOCUDONORDCS1211 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuop00clf622b5mcqqnk(ORDCS1211D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exup000cpf622f50n2gmf 4680000 | memo="Backfill sổ cũ · đơn ORD--CS1--22-5" | sach=BACKFILLSOCUDONORDCS1225 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuox00cof622mj16aeuo(ORDCS1225D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exup400csf622k7nh8hhj 4800000 | memo="Backfill sổ cũ · đơn ORD--CS1--25-4" | sach=BACKFILLSOCUDONORDCS1254 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exup200crf622c68k9g4l(ORDCS1254D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exup800cvf622qgatjxld 5600000 | memo="Backfill sổ cũ · đơn ORD--CS2--25-5" | sach=BACKFILLSOCUDONORDCS2255 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exup600cuf622wpnja83t(ORDCS2255D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exupe00cyf622m34ns5vb 3360000 | memo="Backfill sổ cũ · đơn ORD--CS2--25-2" | sach=BACKFILLSOCUDONORDCS2252 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exupa00cxf622uj2nq7je(ORDCS2252D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exupj00d1f6228545np6a 3600000 | memo="Backfill sổ cũ · đơn ORD--CS2--17-3" | sach=BACKFILLSOCUDONORDCS2173 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuph00d0f6226fq4z74b(ORDCS2173D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuon00cjf6228bwh9xv4 3740000 | memo="Backfill sổ cũ · đơn ORD--CS1--21-5" | sach=BACKFILLSOCUDONORDCS1215 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuol00cif622xg0gv66q(ORDCS1215D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exupo00d4f62245m92ags 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--19-1" | sach=BACKFILLSOCUDONORDCS1191 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exupl00d3f6226umkyd4q(ORDCS1191D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exupu00d7f622nmj1rl8q 5200000 | memo="Backfill sổ cũ · đơn ORD--CS1--22-2" | sach=BACKFILLSOCUDONORDCS1222 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exupq00d6f622yvypv6xf(ORDCS1222D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuq100daf62298vanh39 1560000 | memo="Backfill sổ cũ · đơn ORD-CS1--22-13" | sach=BACKFILLSOCUDONORDCS12213 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exupx00d9f6227xn44wcb(ORDCS12213D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuq800dff6225zr79kd2 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--18-1" | sach=BACKFILLSOCUDONORDCS2181 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuq600def622u323019d(ORDCS2181D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuql00dof622x8jr4ai7 3960000 | memo="Backfill sổ cũ · đơn ORD--CS2--18-5" | sach=BACKFILLSOCUDONORDCS2185 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuqj00dnf622cgx507vx(ORDCS2185D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuqd00dif6220irlq3mb 3600000 | memo="Backfill sổ cũ · đơn ORD--CS2--17-1" | sach=BACKFILLSOCUDONORDCS2171 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuqa00dhf622fn44gcze(ORDCS2171D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuqh00dlf622rssmshnm 5600000 | memo="Backfill sổ cũ · đơn ORD--CS2--25-3" | sach=BACKFILLSOCUDONORDCS2253 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuqf00dkf622np9fj2ff(ORDCS2253D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuqr00drf622v6ebhb8w 4800000 | memo="Backfill sổ cũ · đơn ORD--CS1--25-3" | sach=BACKFILLSOCUDONORDCS1253 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuqp00dqf622dttphxiy(ORDCS1253D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuqx00dvf622c5m3gcjz 2640000 | memo="Backfill sổ cũ · đơn ORD--CS1--21-7" | sach=BACKFILLSOCUDONORDCS1217 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuqu00duf622qtkb2gzg(ORDCS1217D0)] | KHAC(parser bỏ sót)
