BACKFILL|cmu1exuaz0053f6221nqbmr1c|5200000|3:KHONG_DOC_DUOC||cmu1exuaw0052f622euspcwvn|KHAC(parser bỏ sót)
BACKFILL|cmu1exubi005df6227pepmjyt|4800000|3:KHONG_DOC_DUOC||cmu1exubf005cf622ax9ti1a5|KHAC(parser bỏ sót)
BACKFILL|cmu1exub60057f622nb70xldq|2200000|3:KHONG_DOC_DUOC||cmu1exub40056f6223zhzrst1|KHAC(parser bỏ sót)
BACKFILL|cmu1exubb005af62269jn62fq|4400000|3:KHONG_DOC_DUOC||cmu1exub90059f62222md9ljs|KHAC(parser bỏ sót)
BACKFILL|cmu1exubv005kf622pyjoggpi|4800000|3:KHONG_DOC_DUOC||cmu1exubr005jf6224kg9htra|KHAC(parser bỏ sót)
BACKFILL|cmu1exubp005hf622xa452ugp|2640000|3:KHONG_DOC_DUOC||cmu1exubm005gf622u9f6xkz2|KHAC(parser bỏ sót)
BACKFILL|cmu1exuc2005nf622owpl01lp|5200000|3:KHONG_DOC_DUOC||cmu1exubz005mf622rc2kvalp|KHAC(parser bỏ sót)
BACKFILL|cmu1exuc8005qf6220zs1grm5|4940000|3:KHONG_DOC_DUOC||cmu1exuc5005pf622noapt5l4|KHAC(parser bỏ sót)
SEPAY|uat-gdnh-10|4940000|3:KHONG_DOC_DUOC|||CUNG(cùng không gắn)
BACKFILL|cmu1exucg005uf6220e8612gf|5200000|3:KHONG_DOC_DUOC||cmu1exucd005tf622wlu9qi4w|KHAC(parser bỏ sót)
BACKFILL|cmu1exucl005xf622owin4wm9|4180000|3:KHONG_DOC_DUOC||cmu1exuci005wf622grmgzf0j|KHAC(parser bỏ sót)
BACKFILL|cmu1exucz0064f622ngd8fvjq|4400000|3:KHONG_DOC_DUOC||cmu1exucw0063f622jmligk33|KHAC(parser bỏ sót)
BACKFILL|cmu1exud40067f622tvt046jb|4180000|3:KHONG_DOC_DUOC||cmu1exud10066f6220tz9fcov|KHAC(parser bỏ sót)
BACKFILL|cmu1exudc006af6228259uxqf|4320000|3:KHONG_DOC_DUOC||cmu1exud90069f622jdacqjn7|KHAC(parser bỏ sót)
BACKFILL|cmu1exuct0061f622wp0x278b|4680000|3:KHONG_DOC_DUOC||cmu1exucp0060f622femj3drs|KHAC(parser bỏ sót)
BACKFILL|cmu1exudp006hf622b2jeeaw1|5200000|3:KHONG_DOC_DUOC||cmu1exudl006gf622is0i80pf|KHAC(parser bỏ sót)
BACKFILL|cmu1exudi006ef62247azw9nf|4400000|3:KHONG_DOC_DUOC||cmu1exudg006df622uhh2vge6|KHAC(parser bỏ sót)
BACKFILL|cmu1exueg006vf622anj6bmj9|4400000|3:KHONG_DOC_DUOC||cmu1exued006uf622g1koqk3d|KHAC(parser bỏ sót)
BACKFILL|cmu1exueb006sf622vrqo7o0s|4400000|3:KHONG_DOC_DUOC||cmu1exue8006rf622h0sd8eg1|KHAC(parser bỏ sót)
BACKFILL|cmu1exue5006pf622d6bi0nj9|5600000|3:KHONG_DOC_DUOC||cmu1exue2006of6227gwjsglw|KHAC(parser bỏ sót)
BACKFILL|cmu1exudx006lf6229kqi0n8r|4400000|3:KHONG_DOC_DUOC||cmu1exudu006kf622nixrwfp5|KHAC(parser bỏ sót)
BACKFILL|cmu1exuev0073f6225yl6m0k5|2600000|3:KHONG_DOC_DUOC||cmu1exuer0072f6220ajio0pp|KHAC(parser bỏ sót)
BACKFILL|cmu1exueo0070f622rfq5f9ce|1320000|3:KHONG_DOC_DUOC||cmu1exuel006zf6226ihmcorn|KHAC(parser bỏ sót)
BACKFILL|cmu1exuf60079f622t4obl8bs|4420000|3:KHONG_DOC_DUOC||cmu1exuf30078f622mbb82jnu|KHAC(parser bỏ sót)
BACKFILL|cmu1exuf00076f622nb2gxv7i|3120000|3:KHONG_DOC_DUOC||cmu1exuex0075f6222zi6hsmi|KHAC(parser bỏ sót)
